# re(psi) im(psi) re(|psi|^2) im(|psi|^2)
0.18804212878015336 0.062357249747913956 0.039248268792295496 0.0
0.18704975223271225 0.06313183291033916 0.038973238136938024 0.0
0.185771225361482 0.06411513436747167 0.03862169862726548 0.0
0.1842047601031482 0.06529773832314534 0.038195188274776345 0.0
0.18234836145533628 0.06666816982469033 0.037695569793219724 0.0
0.18019993982219687 0.06821291829232616 0.037125020533878936 0.0
0.17775744199380972 0.06991646851911858 0.03648602075436753 0.0
0.17501899978818874 0.07176134066027756 0.03578134030021842 0.0
0.17198309518060118 0.07372814090303006 0.03501402378891678 0.0
0.16864874052015083 0.07579562465331141 0.034187374395618836 0.0
0.1650156721875669 0.07794077418830536 0.03330493634858695 0.0
0.16108455578059735 0.08013889280006069 0.032370476250252 0.0
0.1568572006252929 0.08236371748981448 0.03138796334674536 0.0
0.15233678110430698 0.08458755226063745 0.030361548874667615 0.0
0.147528061969975 0.08678142399236397 0.02929554461875923 0.0
0.14243762447396022 0.08891526276269572 0.028194400817944137 0.0
0.13707408980177474 0.0909581082970622 0.0270626835599651 0.0
0.13144833595533592 0.09287834398300228 0.02590505180645175 0.0
0.1255737038874807 0.09464395956845761 0.02472623419081653 0.0
0.11946618836735357 0.09622284327443037 0.023531005730839594 0.0
0.1131446087546742 0.09758310358845418 0.022324164596203275 0.0
0.10663075459500913 0.09869342046526536 0.02111050906863472 0.0
0.09994950072924112 0.09952342504495176 0.019894814828702704 0.0
0.09312888645149646 0.1000441063086305 0.018681812698788283 0.0
0.08620015316457444 0.10022824233089767 0.01747616696633724 0.0
0.07919773498469841 0.1000508529626947 0.016282454405269278 0.0
0.07215919685290266 0.09948966989594858 0.015105144106460775 0.0
0.0651251149330542 0.0985256191329431 0.013948578220573282 0.0
0.05813889443056333 0.09714330992227095 0.012816953708262573 0.0
0.051246520464752164 0.09533152324569154 0.01171430518408809 0.0
0.044496238283354465 0.09308369196530777 0.010644488931261362 0.0
0.03793815993002554 0.09039836379056732 0.009611168154887946 0.0
0.031623795472639646 0.08727963732465502 0.008617799531618658 0.0
0.025605508076031708 0.08373756062765567 0.007667621103702033 0.0
0.01993589355878088 0.0797884810199994 0.006763641555465845 0.0
0.014667086605932828 0.07545533427637455 0.005908630900265358 0.0
0.009849997509953093 0.07076786096176 0.005105112596049078 0.0
0.00553348516670521 0.06576273747256856 0.004355357097976119 0.0
0.0017634740416065942 0.060483609402218266 0.003661376847015526 0.0
-0.0014179750830133064 0.05498101518667539 0.0030249226842934767 0.0
-0.003973628598694906 0.0493121886341639 0.0024474816721317297 0.0
-0.0058720636160981 0.04354072993448857 0.0019302762943395721 0.0
-0.007088655192397805 0.03773613610293075 0.001474265000415622 0.0
-0.007606548748746139 0.03197318356159343 0.0010801440509303996 0.0
-0.007417597195919889 0.02633115771070358 0.0007483506145468631 0.0
-0.00652324049332112 0.020892926898219706 0.0004790670609080569 0.0
-0.004935303842087846 0.01574386115305846 0.00027222638802051034 0.0
-0.0026766895326305606 0.010970599388666909 0.00012751871780071277 0.0
0.00021806329226028986 0.006659672480379873 4.439878914536041e-05 0.0
0.003702376957902584 0.0028959936289125743 2.2094374237110213e-05 0.0
0.007717417346897133 -0.0002387683139178226 5.9615540813919944e-05 0.0
0.012192084482721348 -0.0026679124356816936 0.00015576468079827972 0.0
0.017043234664870746 -0.004321501609168318 0.00030914722399989623 0.0
0.02217615478142898 -0.005138201403241907 0.0005181829545501725 0.0
0.02748530619053082 -0.005067128466467896 0.0007811178472829211 0.0
0.03285535150067456 -0.004069670647903256 0.0010960363414152835 0.0
0.03816247268684854 -0.0021212373769636667 0.0014608739695838883 0.0
0.0432759832727734 0.0007871043664856442 0.0018734302615091038 0.0
0.04806023083289085 0.004647155643108095 0.0023313818432820236 0.0
0.052376778891491574 0.00943232147359073 0.002832295655429358 0.0
0.05608684952142949 0.015096606448664507 0.0033736422155053345 0.0
0.05905399970176681 0.02157391881728886 0.003952808853911244 0.0
0.061146995944895574 0.028777729963587212 0.004567112854942221 0.0
0.06224284304153415 0.03660113288900785 0.005213814438651868 0.0
0.062229914217935445 0.044917338516241315 0.005890129522954219 0.0
0.06101112180143918 0.0535806422691219 0.006593242209441659 0.0
0.05850705991761841 0.06242788543915413 0.007320316940607943 0.0
0.05465904408126394 0.07128042634998609 0.008068510280513346 0.0
0.049431967090963216 0.07994662535018456 0.008834982275364842 0.0
0.04281688669195334 0.08822483532985538 0.00961690735497167 0.0
0.034833258326353374 0.09590687595222977 0.010411484740546855 0.0
0.025530726219131036 0.10278195535955956 0.011215948328810718 0.0
0.014990388299545201 0.10864098805436245 0.012027576026799268 0.0
0.003325455239519881 0.11328124232896528 0.012843698516143804 0.0
-0.0093187686406173 0.11651123542766784 0.013661707429858793 0.0
-0.022765644598061185 0.11815578003145336 0.014479062928806423 0.0
-0.036808747771449254 0.11806107214695205 0.015293300668989988 0.0
-0.05121423771747916 0.11609969857707465 0.016102038154670054 0.0
-0.06572406595991796 0.11217543237981392 0.01690298047590185 0.0
-0.08006001462634088 0.10622767761084492 0.01769392543256352 0.0
-0.09392853757100447 0.09823542069904535 0.018472768050146027 0.0
-0.10702635119288395 0.088220545486531 0.019237504495603616 0.0
-0.11904669701674785 0.07625037267934615 0.019986235404336538 0.0
-0.12968617266739307 0.062439292523296636 0.020717168631926696 0.0
-0.1386520028714209 0.04694937216112364 0.021428621446580202 0.0
-0.1456695983745503 0.029989836439924956 0.022119022180296235 0.0
-0.15049022902257223 0.011815342880311698 0.02278691135864557 0.0
-0.15289861860402804 -0.007277002104588905 0.023430942330650222 0.0
-0.15272025427544028 -0.026951908201750127 0.0240498814216707 0.0
-0.14982819333734299 -0.04684143587266016 0.024642607633344766 0.0
-0.14414914559034236 -0.06655175235259217 0.025208111915626476 0.0
-0.13566861116521853 -0.08567102182876513 0.02574549603668401 0.0
-0.12443486214838675 -0.10377830293040666 0.026253971077003266 0.0
-0.11056157190495236 -0.12045328717932899 0.026732855574399854 0.0
-0.09422891892960178 -0.1352866740820991 0.027181573346837566 0.0
-0.0756830222969248 -0.14789094345490472 0.027599651019978643 0.0
-0.055233603054271115 -0.15791125476009857 0.027986715286265538 0.0
